algorithm,heuristic,solution found,depth,initial_state,final_state,action_sequence,path_cost,time (ms), nodes, memory (Kb)
breadth_first,None,True,5,"Giurgiu","Zerind","[Giurgiu -> Bucharest (90), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Arad (140), Arad -> Zerind (75)]",615,1.6131401062011719,283,94.036
breadth_first,None,True,6,"Eforie","Drobeta","[Eforie -> Hirsova (86), Hirsova -> Urziceni (98), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138), Craiova -> Drobeta (120)]",628,1.0037422180175781,164,54.500
breadth_first,None,True,6,"Lugoj","Urziceni","[Lugoj -> Timisoara (111), Timisoara -> Arad (118), Arad -> Sibiu (140), Sibiu -> Fagaras (99), Fagaras -> Bucharest (211), Bucharest -> Urziceni (85)]",764,1.7290115356445312,287,95.224
breadth_first,None,True,6,"Vaslui","Mehadia","[Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138), Craiova -> Drobeta (120), Drobeta -> Mehadia (75)]",661,3.285646438598633,515,171.004
breadth_first,None,True,5,"Vaslui","Oradea","[Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Oradea (151)]",688,1.3747215270996094,226,75.000
breadth_first,None,True,5,"Vaslui","Arad","[Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Arad (140)]",677,1.3539791107177734,221,73.340
breadth_first,None,True,5,"Timisoara","Urziceni","[Timisoara -> Arad (118), Arad -> Sibiu (140), Sibiu -> Fagaras (99), Fagaras -> Bucharest (211), Bucharest -> Urziceni (85)]",653,1.2814998626708984,194,64.320
breadth_first,None,True,5,"Urziceni","Zerind","[Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Arad (140), Arad -> Zerind (75)]",610,2.6085376739501953,431,143.004
breadth_first,None,True,5,"Iasi","Craiova","[Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138)]",558,0.6246566772460938,100,33.196
breadth_first,None,True,5,"Iasi","Rimnicu","[Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Rimnicu (97)]",517,0.6475448608398438,93,30.872
breadth_first,None,True,5,"Neamt","Pitesti","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101)]",507,0.29277801513671875,44,14.660
breadth_first,None,True,5,"Neamt","Giurgiu","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Giurgiu (90)]",496,0.3566741943359375,47,15.656
breadth_first,None,True,5,"Neamt","Eforie","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Hirsova (98), Hirsova -> Eforie (86)]",505,0.3838539123535156,53,17.648
breadth_first,None,True,5,"Neamt","Fagaras","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211)]",617,0.32067298889160156,48,15.956
