algorithm,heuristic,solution found,depth,initial_state,final_state,action_sequence,path_cost,time (ms), nodes, memory (Kb)
iterative_deepening,None,True,6,"Eforie","Oradea","[Eforie -> Hirsova (86), Hirsova -> Urziceni (98), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Oradea (151)]",730,0.8363723754882812,122,5.512
iterative_deepening,None,True,6,"Eforie","Arad","[Eforie -> Hirsova (86), Hirsova -> Urziceni (98), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Arad (140)]",719,0.7383823394775391,122,5.512
iterative_deepening,None,True,7,"Lugoj","Vaslui","[Lugoj -> Mehadia (70), Mehadia -> Drobeta (75), Drobeta -> Craiova (120), Craiova -> Pitesti (138), Pitesti -> Bucharest (101), Bucharest -> Urziceni (85), Urziceni -> Vaslui (142)]",731,2.9015541076660156,489,6.600
iterative_deepening,None,True,6,"Vaslui","Timisoara","[Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Arad (140), Arad -> Timisoara (118)]",795,1.4476776123046875,256,6.212
iterative_deepening,None,True,6,"Vaslui","Zerind","[Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Oradea (151), Oradea -> Zerind (71)]",759,1.409292221069336,251,6.212
iterative_deepening,None,True,5,"Iasi","Sibiu","[Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99)]",629,0.5044937133789062,79,4.488
iterative_deepening,None,True,6,"Iasi","Drobeta","[Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138), Craiova -> Drobeta (120)]",678,1.0864734649658203,180,5.816
iterative_deepening,None,True,6,"Neamt","Craiova","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138)]",645,0.583648681640625,89,4.848
iterative_deepening,None,True,6,"Neamt","Rimnicu","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Rimnicu (97)]",604,0.5807876586914062,89,4.848
iterative_deepening,None,True,5,"Sibiu","Eforie","[Sibiu -> Fagaras (99), Fagaras -> Bucharest (211), Bucharest -> Urziceni (85), Urziceni -> Hirsova (98), Hirsova -> Eforie (86)]",579,2.3927688598632812,431,6.100
iterative_deepening,None,True,6,"Hirsova","Mehadia","[Hirsova -> Urziceni (98), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138), Craiova -> Drobeta (120), Drobeta -> Mehadia (75)]",617,1.7805099487304688,306,5.908
iterative_deepening,None,True,5,"Hirsova","Oradea","[Hirsova -> Urziceni (98), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Oradea (151)]",644,0.6814002990722656,116,5.152
iterative_deepening,None,True,5,"Hirsova","Arad","[Hirsova -> Urziceni (98), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Arad (140)]",633,0.6804466247558594,116,5.152
iterative_deepening,None,True,6,"Giurgiu","Lugoj","[Giurgiu -> Bucharest (90), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Arad (140), Arad -> Timisoara (118), Timisoara -> Lugoj (111)]",769,1.474142074584961,273,6.516
iterative_deepening,None,True,5,"Giurgiu","Timisoara","[Giurgiu -> Bucharest (90), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Arad (140), Arad -> Timisoara (118)]",658,0.5738735198974609,100,5.124
iterative_deepening,None,True,5,"Giurgiu","Zerind","[Giurgiu -> Bucharest (90), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Oradea (151), Oradea -> Zerind (71)]",622,0.5824565887451172,95,5.124
