algorithm,heuristic,solution found,depth,initial_state,final_state,action_sequence,path_cost,time (ms), nodes, memory (Kb)
bidirectional,None,True,6,"Hirsova","Mehadia","[Hirsova -> Urziceni (98), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138), Craiova -> Drobeta (120), Drobeta -> Mehadia (75)]",617,0.5562305450439453,46,32.364
bidirectional,None,True,5,"Hirsova","Oradea","[Hirsova -> Urziceni (98), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Oradea (151)]",644,0.39768218994140625,34,22.664
bidirectional,None,True,5,"Hirsova","Arad","[Hirsova -> Urziceni (98), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Arad (140)]",633,0.5068778991699219,39,24.240
bidirectional,None,True,6,"Giurgiu","Lugoj","[Giurgiu -> Bucharest (90), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Arad (140), Arad -> Timisoara (118), Timisoara -> Lugoj (111)]",769,0.5505084991455078,41,30.788
bidirectional,None,True,5,"Giurgiu","Timisoara","[Giurgiu -> Bucharest (90), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Arad (140), Arad -> Timisoara (118)]",658,0.4017353057861328,27,26.224
bidirectional,None,True,5,"Giurgiu","Zerind","[Giurgiu -> Bucharest (90), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Arad (140), Arad -> Zerind (75)]",615,0.4010200500488281,27,26.140
bidirectional,None,True,6,"Eforie","Drobeta","[Eforie -> Hirsova (86), Hirsova -> Urziceni (98), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138), Craiova -> Drobeta (120)]",628,0.347137451171875,27,20.508
bidirectional,None,True,6,"Lugoj","Urziceni","[Lugoj -> Timisoara (111), Timisoara -> Arad (118), Arad -> Sibiu (140), Sibiu -> Fagaras (99), Fagaras -> Bucharest (211), Bucharest -> Urziceni (85)]",764,0.5006790161132812,39,29.956
bidirectional,None,True,6,"Vaslui","Mehadia","[Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138), Craiova -> Drobeta (120), Drobeta -> Mehadia (75)]",661,0.6337165832519531,45,32.032
bidirectional,None,True,5,"Vaslui","Oradea","[Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Oradea (151)]",688,0.42629241943359375,34,22.664
bidirectional,None,True,5,"Vaslui","Arad","[Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Arad (140)]",677,0.45752525329589844,39,24.240
bidirectional,None,True,5,"Timisoara","Urziceni","[Timisoara -> Arad (118), Arad -> Sibiu (140), Sibiu -> Fagaras (99), Fagaras -> Bucharest (211), Bucharest -> Urziceni (85)]",653,0.4374980926513672,39,24.212
bidirectional,None,True,5,"Urziceni","Zerind","[Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Arad (140), Arad -> Zerind (75)]",610,0.5941390991210938,49,33.220
bidirectional,None,True,5,"Iasi","Craiova","[Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138)]",558,0.5571842193603516,45,26.351
bidirectional,None,True,5,"Iasi","Rimnicu","[Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Rimnicu (97)]",517,0.4303455352783203,38,23.964
bidirectional,None,True,5,"Neamt","Pitesti","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101)]",507,0.3235340118408203,23,19.068
bidirectional,None,True,5,"Neamt","Giurgiu","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Giurgiu (90)]",496,0.24747848510742188,12,15.556
bidirectional,None,True,5,"Neamt","Eforie","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Hirsova (98), Hirsova -> Eforie (86)]",505,0.2646446228027344,12,15.584
bidirectional,None,True,5,"Neamt","Fagaras","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211)]",617,0.28586387634277344,18,17.492
