algorithm,heuristic,solution found,depth,initial_state,final_state,action_sequence,path_cost,time (ms), nodes, memory (Kb)
uniform_cost,None,True,7,"Hirsova","Zerind","[Hirsova -> Urziceni (98), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Rimnicu (97), Rimnicu -> Sibiu (80), Sibiu -> Arad (140), Arad -> Zerind (75)]",676,0.3452301025390625,42,8.340
uniform_cost,None,True,7,"Eforie","Mehadia","[Eforie -> Hirsova (86), Hirsova -> Urziceni (98), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138), Craiova -> Drobeta (120), Drobeta -> Mehadia (75)]",703,0.3604888916015625,40,8.064
uniform_cost,None,True,7,"Eforie","Oradea","[Eforie -> Hirsova (86), Hirsova -> Urziceni (98), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Rimnicu (97), Rimnicu -> Sibiu (80), Sibiu -> Oradea (151)]",698,0.31447410583496094,38,8.064
uniform_cost,None,True,7,"Eforie","Arad","[Eforie -> Hirsova (86), Hirsova -> Urziceni (98), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Rimnicu (97), Rimnicu -> Sibiu (80), Sibiu -> Arad (140)]",687,0.2942085266113281,35,7.400
uniform_cost,None,True,7,"Lugoj","Vaslui","[Lugoj -> Mehadia (70), Mehadia -> Drobeta (75), Drobeta -> Craiova (120), Craiova -> Pitesti (138), Pitesti -> Bucharest (101), Bucharest -> Urziceni (85), Urziceni -> Vaslui (142)]",731,0.3352165222167969,42,7.676
uniform_cost,None,True,7,"Vaslui","Timisoara","[Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Rimnicu (97), Rimnicu -> Sibiu (80), Sibiu -> Arad (140), Arad -> Timisoara (118)]",763,0.37360191345214844,46,8.644
uniform_cost,None,True,7,"Vaslui","Zerind","[Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Rimnicu (97), Rimnicu -> Sibiu (80), Sibiu -> Arad (140), Arad -> Zerind (75)]",720,0.35262107849121094,42,8.509
uniform_cost,None,True,6,"Iasi","Sibiu","[Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Rimnicu (97), Rimnicu -> Sibiu (80)]",597,0.2601146697998047,29,7.099
uniform_cost,None,True,6,"Iasi","Drobeta","[Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138), Craiova -> Drobeta (120)]",678,0.278472900390625,33,7.372
uniform_cost,None,True,6,"Neamt","Craiova","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138)]",645,0.2982616424560547,26,6.404
uniform_cost,None,True,6,"Neamt","Rimnicu","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Rimnicu (97)]",604,0.19216537475585938,21,5.528
uniform_cost,None,True,6,"Sibiu","Eforie","[Sibiu -> Rimnicu (80), Rimnicu -> Pitesti (97), Pitesti -> Bucharest (101), Bucharest -> Urziceni (85), Urziceni -> Hirsova (98), Hirsova -> Eforie (86)]",547,0.3845691680908203,44,7.776
uniform_cost,None,True,6,"Hirsova","Mehadia","[Hirsova -> Urziceni (98), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138), Craiova -> Drobeta (120), Drobeta -> Mehadia (75)]",617,0.324249267578125,40,8.008
uniform_cost,None,True,6,"Hirsova","Oradea","[Hirsova -> Urziceni (98), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Rimnicu (97), Rimnicu -> Sibiu (80), Sibiu -> Oradea (151)]",612,0.3018379211425781,38,8.008
uniform_cost,None,True,6,"Hirsova","Arad","[Hirsova -> Urziceni (98), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Rimnicu (97), Rimnicu -> Sibiu (80), Sibiu -> Arad (140)]",601,0.6208419799804688,35,7.344
uniform_cost,None,True,6,"Giurgiu","Lugoj","[Giurgiu -> Bucharest (90), Bucharest -> Pitesti (101), Pitesti -> Craiova (138), Craiova -> Drobeta (120), Drobeta -> Mehadia (75), Mehadia -> Lugoj (70)]",594,0.3554821014404297,44,8.400
uniform_cost,None,True,6,"Giurgiu","Timisoara","[Giurgiu -> Bucharest (90), Bucharest -> Pitesti (101), Pitesti -> Rimnicu (97), Rimnicu -> Sibiu (80), Sibiu -> Arad (140), Arad -> Timisoara (118)]",626,0.4341602325439453,46,8.700
uniform_cost,None,True,6,"Giurgiu","Zerind","[Giurgiu -> Bucharest (90), Bucharest -> Pitesti (101), Pitesti -> Rimnicu (97), Rimnicu -> Sibiu (80), Sibiu -> Arad (140), Arad -> Zerind (75)]",583,0.34427642822265625,42,8.400
uniform_cost,None,True,6,"Eforie","Drobeta","[Eforie -> Hirsova (86), Hirsova -> Urziceni (98), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138), Craiova -> Drobeta (120)]",628,0.27489662170410156,33,7.400
uniform_cost,None,True,6,"Lugoj","Urziceni","[Lugoj -> Mehadia (70), Mehadia -> Drobeta (75), Drobeta -> Craiova (120), Craiova -> Pitesti (138), Pitesti -> Bucharest (101), Bucharest -> Urziceni (85)]",589,0.30803680419921875,36,6.980
uniform_cost,None,True,6,"Vaslui","Mehadia","[Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138), Craiova -> Drobeta (120), Drobeta -> Mehadia (75)]",661,0.3218650817871094,40,7.980
uniform_cost,None,True,6,"Vaslui","Oradea","[Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Rimnicu (97), Rimnicu -> Sibiu (80), Sibiu -> Oradea (151)]",656,0.3142356872558594,38,7.980
uniform_cost,None,True,6,"Vaslui","Arad","[Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Rimnicu (97), Rimnicu -> Sibiu (80), Sibiu -> Arad (140)]",645,0.2837181091308594,35,7.316
uniform_cost,None,True,6,"Timisoara","Urziceni","[Timisoara -> Arad (118), Arad -> Sibiu (140), Sibiu -> Rimnicu (80), Rimnicu -> Pitesti (97), Pitesti -> Bucharest (101), Bucharest -> Urziceni (85)]",621,0.3447532653808594,36,7.316
uniform_cost,None,True,6,"Urziceni","Zerind","[Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Rimnicu (97), Rimnicu -> Sibiu (80), Sibiu -> Arad (140), Arad -> Zerind (75)]",578,0.3457069396972656,42,8.256
uniform_cost,None,True,5,"Iasi","Craiova","[Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138)]",558,0.2238750457763672,26,6.376
uniform_cost,None,True,5,"Iasi","Rimnicu","[Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Rimnicu (97)]",517,0.20575523376464844,21,5.500
uniform_cost,None,True,5,"Neamt","Pitesti","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101)]",507,0.1666545867919922,18,4.764
uniform_cost,None,True,5,"Neamt","Giurgiu","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Giurgiu (90)]",496,0.14710426330566406,16,4.464
uniform_cost,None,True,5,"Neamt","Eforie","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Hirsova (98), Hirsova -> Eforie (86)]",505,0.15687942504882812,17,4.464
uniform_cost,None,True,5,"Neamt","Fagaras","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211)]",617,0.20956993103027344,24,6.072
