algorithm,heuristic,solution found,depth,initial_state,final_state,action_sequence,path_cost,time (ms), nodes, memory (Kb)
greedy_best_first,linear_distance,True,6,"Vaslui","Timisoara","[Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Arad (140), Arad -> Timisoara (118)]",795,0.23436546325683594,20,6.096
greedy_best_first,linear_distance,True,6,"Vaslui","Zerind","[Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Arad (140), Arad -> Zerind (75)]",752,0.2148151397705078,23,6.352
greedy_best_first,linear_distance,True,5,"Iasi","Sibiu","[Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99)]",629,0.15592575073242188,16,4.436
greedy_best_first,linear_distance,True,6,"Iasi","Drobeta","[Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138), Craiova -> Drobeta (120)]",678,0.19121170043945312,20,5.744
greedy_best_first,linear_distance,True,6,"Neamt","Craiova","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138)]",645,0.1723766326904297,17,5.068
greedy_best_first,linear_distance,True,7,"Neamt","Rimnicu","[Neamt -> Iasi (87), Iasi -> Vaslui (92), Vaslui -> Urziceni (142), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Rimnicu (80)]",796,0.20265579223632812,20,5.860
greedy_best_first,linear_distance,True,5,"Sibiu","Eforie","[Sibiu -> Fagaras (99), Fagaras -> Bucharest (211), Bucharest -> Urziceni (85), Urziceni -> Hirsova (98), Hirsova -> Eforie (86)]",579,0.1666545867919922,17,5.432
greedy_best_first,linear_distance,True,6,"Hirsova","Mehadia","[Hirsova -> Urziceni (98), Urziceni -> Bucharest (85), Bucharest -> Pitesti (101), Pitesti -> Craiova (138), Craiova -> Drobeta (120), Drobeta -> Mehadia (75)]",617,0.20122528076171875,22,6.048
greedy_best_first,linear_distance,True,5,"Hirsova","Oradea","[Hirsova -> Urziceni (98), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Oradea (151)]",644,0.1621246337890625,17,5.504
greedy_best_first,linear_distance,True,5,"Hirsova","Arad","[Hirsova -> Urziceni (98), Urziceni -> Bucharest (85), Bucharest -> Fagaras (211), Fagaras -> Sibiu (99), Sibiu -> Arad (140)]",633,0.16236305236816406,17,5.504
greedy_best_first,linear_distance,True,6,"Giurgiu","Lugoj","[Giurgiu -> Bucharest (90), Bucharest -> Pitesti (101), Pitesti -> Craiova (138), Craiova -> Drobeta (120), Drobeta -> Mehadia (75), Mehadia -> Lugoj (70)]",594,0.21600723266601562,24,6.076
